8534,0
9428,0
9908,0
7658,0
8501,0
595,1
6327,0
9312,0
8679,1
5414,0
772,0
1028,1
5728,1
766,0
937,0
8260,1
3366,0
2914,0
150,0
5215,0
4863,0
385,0
1140,0
7411,0
4434,0
8220,0
1176,0
10796,1
6157,0
5003,1
10714,1
8917,0
7045,0
3156,0
9108,1
2762,1
9527,1
9969,0
10653,0
3358,0
2223,1
7615,0
8379,0
6044,0
6777,0
4364,1
9014,0
4207,1
4162,0
3438,0
9623,1
10292,0
5782,1
10624,1
4319,0
5678,0
1053,0
6750,0
5031,1
8166,1
5478,0
6831,0
7942,0
6235,1
5237,0
8552,0
10002,0
6284,0
3988,1
4144,0
10389,0
4536,0
2295,0
4234,0
8090,0
586,1
3886,0
9624,1
3223,0
3790,0
10155,0
5682,0
5438,1
9863,0
7794,1
10219,1
537,0
4469,1
7745,1
10828,0
2305,1
411,0
3315,0
1667,1
1108,0
1993,0
5483,0
4552,0
75,1
5318,1
4453,0
7995,1
8779,0
7489,1
7562,1
3214,0
1186,0
8465,0
6770,0
4570,0
554,0
5536,0
8233,1
1295,0
3606,0
169,1
4431,0
10816,0
3290,0
9335,0
3127,1
7042,0
5880,0
103,1
8117,1
10531,0
1131,0
7884,0
115,0
3453,1
858,0
7509,1
3094,0
9827,0
4294,1
1685,1
5434,0
10095,1
10097,1
3247,1
1891,0
405,0
7339,0
2525,1
8748,0
5275,0
6298,1
6677,0
8151,1
3863,0
1322,0
2431,0
6319,0
9671,0
2665,0
3920,1
9381,0
3883,0
10363,0
9532,0
5123,1
5568,0
2812,0
1871,1
880,1
9856,0
188,0
5951,0
4073,1
1261,0
3867,0
3129,1
3885,0
2218,0
668,0
1732,1
3972,1
2495,0
1640,1
4390,1
2690,0
5533,0
207,0
2816,0
4560,0
2264,0
6295,0
6620,0
1944,1
10453,1
4841,0
539,1
4223,1
5415,1
2101,0
1355,1
8051,1
749,0
3929,0
9516,1
8911,0
1471,0
7346,0
4053,1
4605,0
9304,0
7796,0
4956,0
6177,0
10181,1
10501,1
6747,0
7484,0
2874,0
2401,1
8991,0
7327,0
2904,0
7820,0
970,1
5314,0
3605,0
2054,1
9615,1
6029,1
5421,0
6533,0
8827,0
8050,1
5994,0
5924,0
10266,0
3187,0
7546,1
5424,0
4623,1
9784,0
602,0
6671,0
8548,0
1165,0
3809,0
2503,0
4059,0
2781,0
8413,1
1997,1
6095,0
8954,0
9924,0
2426,0
8897,1
6618,0
8153,0
8565,0
2958,0
6124,0
7347,0
9814,1
2202,1
6894,0
3164,0
10646,0
1461,0
2021,1
1457,0
7667,0
9821,1
1392,0
7964,1
8930,1
5463,0
2032,0
4796,1
6225,1
3208,0
4174,0
9848,0
2105,0
9633,1
9043,1
8803,0
9626,1
10614,0
6313,0
10230,0
4827,0
2717,0
3444,1
1906,0
897,0
7007,1
1946,0
9900,0
8046,0
2448,0
2484,0
4621,0
8269,0
10185,1
6136,1
7572,1
9461,1
5572,1
7293,0
8874,0
1896,0
403,0
3194,0
9773,1
9966,0
1912,0
8749,0
8093,0
7904,1
9882,0
2403,0
3213,0
2735,0
2646,0
5167,1
3720,1
1620,0
7034,1
9840,0
7162,0
8479,0
7139,0
9802,0
505,0
4532,0
5158,1
2653,0
7998,1
5457,1
3310,0
7967,0
10211,0
7212,1
6740,0
3978,0
3306,0
2938,0
400,0
8861,0
9867,0
2962,0
1793,1
8331,0
6922,0
1314,0
3360,1
5940,0
529,0
1930,1
8925,1
3407,0
1566,1
8460,0
7808,0
9153,1
5239,0
4446,0
4761,0
4004,1
7814,0
9903,0
1220,0
8719,0
10642,0
1184,0
1260,0
10577,0
9809,0
10758,1
1539,0
9284,0
10699,0
10417,1
548,1
5312,0
7618,0
10740,1
8336,0
5451,0
7258,1
284,0
8687,1
7487,0
10618,1
7145,0
2652,0
10542,0
10661,0
148,0
6968,0
8359,0
2750,0
5370,0
7083,0
5639,1
10282,1
4861,0
9696,0
6131,0
8611,0
7427,0
3409,0
6557,0
7499,1
10694,0
918,1
507,0
223,0
2738,0
6587,0
9893,0
9299,0
9459,1
9561,0
2600,1
2847,1
9133,1
605,1
3178,0
8600,1
2558,1
4746,0
5666,0
7101,0
1344,0
10078,1
7483,0
7740,0
42,0
6522,0
7364,0
9050,1
4987,0
10262,0
88,0
9426,0
5762,1
10122,0
8849,0
7508,0
5051,0
8590,0
4048,1
35,0
5973,0
6544,1
1696,1
5058,0
9895,0
2791,0
9407,1
587,0
2243,1
4941,1
9478,1
3238,0
7779,0
9528,0
6290,0
10438,1
5610,0
7524,0
2004,1
3871,0
988,0
8868,0
305,1
6275,0
4367,0
9349,1
3649,0
7222,1
573,1
8427,1
1012,0
10477,1
387,0
1586,1
4344,1
72,0
7257,1
434,0
861,1
1194,0
8014,1
9331,0
367,0
10154,0
5054,0
2636,1
8353,0
6645,0
2823,0
9981,0
6906,0
9601,0
7673,0
357,0
3441,0
2152,0
11,1
7298,1
5433,1
2754,0
650,0
1364,0
1056,0
1013,0
6144,1
7103,0
9648,1
7303,0
6364,1
3985,0
2806,0
4473,0
69,0
9258,0
639,0
708,1
7209,0
6368,1
7770,1
9587,0
3375,0
10261,0
6428,0
10654,0
8470,0
1788,1
1019,0
2037,0
5852,1
9160,1
9497,1
2577,0
5643,1
7200,0
430,0
616,0
9229,1
8185,1
8230,1
2809,0
8249,1
5258,0
4615,0
9914,1
10046,0
227,1
10493,1
8059,0
8200,0
7892,0
3327,0
9155,1
2013,0
8456,0
10861,0
5474,0
8327,0
5511,0
7246,1
9412,1
695,0
8077,1
778,0
4165,0
9968,0
2461,0
10549,0
2810,0
166,0
6829,0
5936,0
374,0
701,0
1858,0
6209,0
8554,0
5591,0
7143,0
10858,1
5859,0
4824,0
9415,0
5398,1
6752,1
377,0
6101,0
5931,0
557,1
6487,1
7825,0
3579,0
7401,0
4280,0
1358,0
6238,0
2713,0
3590,0
5100,1
10773,1
9170,1
7805,0
6204,0
7113,0
4591,1
5112,1
5844,1
3230,0
10178,1
8263,0
9811,0
2449,0
6357,1
5607,0
8123,1
7172,0
10742,1
2549,0
10279,0
4907,0
3687,0
6316,0
9740,1
9196,0
3291,0
2639,1
4302,1
5926,0
3999,1
4815,0
2025,0
4278,0
9295,0
3032,1
4855,1
5986,0
7455,0
8178,1
2178,1
5601,1
7217,1
7035,0
8847,0
416,0
3688,0
6179,0
1557,1
3757,0
3160,0
10225,0
5701,0
4192,0
1310,0
9630,0
10162,1
9573,0
4231,1
2779,0
7646,0
889,1
5761,1
4718,0
7033,1
9140,1
8157,0
7951,0
5374,1
7586,1
2,0
7353,0
111,0
9013,0
3986,1
7368,1
9913,0
6927,0
1446,0
7819,0
3316,0
3576,0
8597,0
4937,1
1400,0
4137,1
6958,1
2800,0
7757,0
792,0
980,0
6212,0
6052,0
10442,0
3202,0
2355,0
250,1
6068,1
2474,0
4916,0
5838,1
2048,1
7087,0
9747,1
101,0
8303,0
4315,1
4115,0
3298,0
2840,0
7084,0
8819,0
4949,0
5802,0
3991,1
8592,0
1423,0
8569,0
6873,1
6161,0
4638,0
2509,1
1476,0
4963,0
2041,1
3799,0
3890,0
1133,1
4801,1
10595,1
10135,0
6704,0
7846,0
8922,0
549,1
7762,0
9804,0
7349,0
3762,1
593,0
8814,0
1697,0
6139,0
4035,0
6435,1
295,0
7079,0
7207,1
7620,0
7432,0
830,1
1529,1
1850,0
9129,1
3098,0
1819,1
2581,0
1125,0
3467,1
6468,0
862,0
10856,1
359,0
9479,0
5393,1
9622,1
5723,1
6367,0
2062,0
395,0
8421,0
8080,0
5846,0
9178,1
3562,0
9962,0
3538,1
2923,0
9440,0
1169,0
9839,1
9176,1
7928,1
1907,0
8033,1
2335,1
6715,0
1714,1
6401,0
3734,0
1829,0
4751,0
8354,0
10161,0
4023,0
2850,0
3307,0
8384,0
140,0
6969,1
6437,0
8876,0
9035,0
9389,0
4991,1
9546,0
3353,0
4215,1
6239,0
6859,1
4485,0
1674,1
3616,0
8072,0
9003,0
3020,0
4822,0
5967,0
5709,1
4222,0
4106,0
3378,0
3561,0
5156,1
7082,0
6673,1
6496,0
913,0
2316,1
2620,0
8308,0
1060,0
362,0
6771,0
9512,1
449,0
441,0
2378,0
2052,1
4287,0
9037,0
3325,0
2977,0
8145,1
6333,1
9649,0
5779,1
4502,0
473,0
10807,0
6264,0
8813,0
6079,0
7263,1
9336,0
6503,0
4036,0
9364,0
7117,0
1642,1
8229,0
825,0
5363,1
7729,0
3442,1
1867,0
3701,1
3257,1
6657,0
2011,1
9743,0
4380,1
3321,0
6471,1
10180,0
4151,0
10476,0
2381,0
7282,1
7435,0
2029,1
5173,1
5361,0
9517,1
10717,0
6599,0
7011,0
9799,0
3386,0
9163,1
10806,0
1034,0
4817,1
3706,0
7922,0
3149,1
6016,0
8563,0
3041,1
6021,0
7716,0
9046,1
2008,0
1664,1
8666,1
9578,0
2746,0
4417,0
692,0
9957,0
813,0
2699,0
8877,0
3251,0
9700,0
10480,1
351,1
10725,0
7466,0
3261,0
4927,0
7947,0
8619,1
4082,1
1342,0
6067,1
7072,0
9956,0
6444,1
8764,0
9518,0
4249,0
6419,0
6229,0
1806,1
2156,0
9689,0
9694,0
8467,0
4960,1
1982,1
6997,0
2710,0
1325,0
2434,0
10300,0
9070,0
8438,1
9091,1
2837,0
3246,0
2199,0
3207,0
10756,1
8403,0
4196,0
2818,0
8645,1
4838,1
3228,0
7445,0
5129,0
2892,0
6186,0
8022,0
2964,0
5020,0
2716,0
8977,1
6121,0
1187,0
236,1
192,0
2897,0
10652,1
9158,1
4118,1
8614,0
2079,1
3110,1
7966,1
6780,0
1430,0
4447,0
7516,1
3017,0
5768,1
9844,0
324,0
7363,0
9111,1
3615,0
7564,1
4886,0
6287,1
910,1
99,1
6696,0
4816,0
5823,0
525,0
7500,1
10319,0
9713,0
6524,0
3392,0
7314,0
5402,1
5571,1
4594,0
9514,1
5735,1
10024,0
4701,0
9936,0
9789,0
5977,0
8672,1
7539,1
4331,1
10639,0
7003,0
500,0
2918,0
9147,1
6142,1
4618,0
4399,0
3449,0
10875,0
1397,0
839,1
6149,1
5968,0
8537,0
1265,0
3326,0
4512,0
10512,1
10719,0
4009,0
1027,0
1121,0
3620,0
5585,0
10757,1
10526,1
2674,0
610,0
1481,0
6251,0
534,0
9825,0
8167,1
224,1
5470,1
9202,1
10683,0
5311,0
6018,0
3782,0
511,0
10063,1
1387,0
5394,1
2790,0
4074,0
2747,0
2407,0
8716,0
8222,0
10664,1
6558,0
9487,1
2439,0
678,0
2436,0
4066,1
8943,0
7308,1
5976,0
7682,0
1797,1
7710,0
966,0
9399,1
2469,0
10285,0
6447,1
900,0
1742,0
5696,1
9066,1
9534,1
5405,1
3349,0
2383,1
3254,0
6028,1
8134,1
7394,0
1717,1
3751,0
8984,0
10326,0
5708,1
8376,0
1682,1
9357,0
3096,1
378,0
10728,0
10435,1
2968,0
9413,1
1659,1
2776,0
7064,0
5810,0
2155,0
3564,0
7726,0
5897,0
8340,0
591,0
4360,1
8004,1
5623,0
8333,1
3943,0
8277,0
2845,1
2326,0
7020,0
8381,0
8818,0
1100,0
5597,0
1205,0
9676,1
6989,0
10716,0
7471,0
6289,1
2967,0
51,1
2018,1
1655,1
3912,0
4228,1
8773,0
3974,0
10216,0
3716,0
3909,0
7858,0
4629,0
10221,0
7448,0
10437,1
4743,1
6902,0
9048,1
3672,0
8322,0
5093,1
1825,1
8713,0
648,0
1794,1
292,0
1434,0
10062,1
5860,1
1830,0
8424,1
9631,1
350,0
5747,1
1357,0
1656,1
5108,1
6457,1
10857,0
2196,0
3087,0
4418,0
8373,0
10781,1
2623,1
9721,1
8127,1
8099,1
9951,0
8605,0
7269,0
769,0
8879,0
5718,1
7096,1
4555,0
5806,1
1550,1
7709,0
7240,1
10528,1
1730,0
4767,1
8449,0
6210,0
3382,0
6986,0
9902,0
2066,0
6698,0
9560,0
1258,0
5857,0
6574,0
10007,1
1528,0
9409,1
3215,0
5550,0
497,0
2302,0
5048,1
7741,0
7879,0
3965,1
228,1
60,0
9236,1
4409,0
1426,0
3740,0
1366,0
4613,1
10738,1
3915,1
2053,0
8108,0
3677,0
8082,0
1578,0
9073,1
6590,0
1339,0
1977,1
3426,1
6641,1
9306,0
8132,0
4572,0
3546,1
9544,0
2232,1
5401,0
1086,0
7016,0
7170,0
6562,0
8199,0
1096,0
3371,1
3031,0
1746,0
5012,1
7351,0
5667,1
703,1
8919,0
5279,0
933,0
286,1
2511,1
6606,0
1274,0
6786,0
4663,0
8186,1
1158,0
7575,1
3941,0
831,1
4190,0
3502,1
8305,0
288,1
10400,0
6803,0
5774,0
4420,0
2481,0
1583,0
1255,0
4500,1
8048,0
8307,0
5447,0
634,1
4510,0
7853,0
3630,0
6895,0
9256,0
8932,0
1427,0
8198,0
1403,0
1764,1
8107,0
7599,0
1492,0
2104,0
7420,0
3424,0
6720,0
707,1
2365,0
2718,0
6840,0
2269,0
6521,0
3843,0
8995,0
4040,1
10475,1
2996,1
9184,1
1367,0
5419,0
5289,0
5984,0
1092,0
4933,0
2972,0
1624,0
10238,1
7777,0
6782,1
7017,0
718,0
7791,1
1552,1
10104,1
9726,0
4603,1
6498,0
3293,0
776,0
1435,0
3673,0
760,0
1311,0
8054,0
3350,0
5500,0
7975,0
433,0
2130,0
645,1
1765,0
5700,0
6684,0
3749,0
9475,1
824,1
5240,0
5358,0
2322,1
9677,1
1680,1
1708,1
2224,1
1800,1
1089,0
9310,0
6011,0
5045,1
4665,0
1268,0
8535,0
3563,0
5077,1
4683,1
2940,0
7276,1
7462,0
1256,0
10235,0
3040,0
6633,0
6564,0
3416,1
780,0
9693,0
6868,1
10804,0
2005,1
6659,0
259,0
10145,0
2384,0
9150,1
8380,0
9786,0
1894,0
3714,0
4109,1
3654,0
8629,0
1046,0
9628,1
3755,0
8474,0
2090,0
5070,1
4414,0
676,1
7304,1
458,0
7190,0
7836,0
879,0
2447,0
6324,0
333,0
1247,0
1542,0
5042,0
10643,0
9768,0
10838,1
10619,1
2143,0
7495,1
10170,1
2405,0
10196,0
4277,0
494,0
1286,0
5360,0
4921,1
4195,0
5261,0
1598,1
342,0
1172,0
2151,0
7845,1
722,0
9024,0
304,1
4583,1
3559,0
10128,0
8826,0
275,1
2999,0
7629,0
10022,0
425,0
8343,0
925,0
789,0
5660,0
2533,1
3008,0
6768,0
8821,0
5111,1
9353,0
2745,0
8867,0
10158,1
1107,0
9394,1
8027,0
7946,1
4007,0
2127,0
2928,0
5026,1
10403,0
9498,1
4056,1
6836,1
3078,0
7271,1
6904,0
9092,1
10353,0
1171,0
10242,0
8997,0
8152,1
6713,0
2092,0
1147,0
10232,1
6010,1
4586,1
4660,0
6791,0
4070,0
2919,0
1413,0
10205,1
8649,1
5788,1
7153,0
10447,1
2586,0
3852,0
5750,1
1373,0
2669,0
5725,1
8889,0
785,0
9871,0
8325,0
2228,1
3844,0
7856,0
7792,1
924,0
7636,0
4001,0
9725,0
4939,1
9599,0
6502,0
1000,0
2906,0
5871,1
4805,1
6080,1
3865,0
855,0
2848,1
47,0
7734,0
10354,1
152,0
5542,0
741,0
1781,1
8417,1
10569,0
6718,0
7690,0
10668,0
10312,0
8564,0
5527,0
9423,0
4016,1
8602,0
1565,0
9892,0
9224,1
8824,0
7243,1
757,0
590,1
3808,0
2404,1
4636,0
1668,1
8328,1
711,1
3601,0
9855,0
7974,1
2615,0
1248,0
6360,1
